symbol,regime,net_expectancy,trades,win_rate,cost_avg
012450,CHOP_LOWVOL,-0.002228438459540172,1179,0.3104325699745547,0.0027999999999999995
012450,PANIC,0.0038933795919380873,31,0.5483870967741935,0.002799999999999999
022100,TREND_UP,0.10932267568220237,2,0.5,0.0028
022100,CHOP_HIGHVOL,-0.004369929702259573,59,0.23728813559322035,0.0028
022100,CHOP_LOWVOL,-0.0030850912943605445,1253,0.23543495610534718,0.0028
022100,PANIC,0.0011700119110722193,22,0.4090909090909091,0.002799999999999999
028050,CHOP_HIGHVOL,-0.006220880247299259,4,0.0,0.0028
028050,CHOP_LOWVOL,-0.0028113825407901556,1522,0.2628120893561104,0.0027999999999999995
028050,PANIC,-0.00154940767154403,25,0.4,0.0027999999999999995
326030,TREND_UP,-9.302325581395272e-06,1,1.0,0.0028
326030,CHOP_HIGHVOL,-0.01456292403667526,7,0.14285714285714285,0.0028
326030,CHOP_LOWVOL,-0.0027358587720170704,1316,0.27887537993920974,0.0028
326030,PANIC,-0.0026778963959079648,31,0.41935483870967744,0.002799999999999999
029780,CHOP_HIGHVOL,-0.00391359540233412,15,0.4,0.002799999999999999
029780,CHOP_LOWVOL,-0.0030222451279005597,1827,0.2649151614668856,0.0027999999999999995
029780,PANIC,0.0011831327010132227,21,0.47619047619047616,0.002799999999999999
064400,TREND_UP,-0.0017919354838709677,1,1.0,0.0028
064400,CHOP_HIGHVOL,-0.0010130769721506424,34,0.4117647058823529,0.0028
064400,CHOP_LOWVOL,-0.003130592292987718,1145,0.27074235807860264,0.0028000000000000004
064400,PANIC,-0.006750773707926461,20,0.35,0.0027999999999999995
031210,CHOP_HIGHVOL,-0.0056181083215765745,31,0.2903225806451613,0.002799999999999999
031210,CHOP_LOWVOL,-0.002886445113133437,1162,0.2891566265060241,0.0028
031210,PANIC,0.00878082838130218,15,0.4666666666666667,0.002799999999999999
064400,TREND_UP,-0.0017919354838709677,1,1.0,0.0028
064400,CHOP_HIGHVOL,-0.0010130769721506424,34,0.4117647058823529,0.0028
064400,CHOP_LOWVOL,-0.003130592292987718,1145,0.27074235807860264,0.0028000000000000004
064400,PANIC,-0.006750773707926461,20,0.35,0.0027999999999999995
035250,TREND_DOWN,-0.0008595084087968951,1,1.0,0.0028
035250,CHOP_LOWVOL,-0.0028793971998628534,1399,0.28448892065761255,0.0028
035250,PANIC,-0.0019344400190925432,30,0.4,0.002799999999999999
272210,TREND_UP,-0.004671981462436699,2,0.5,0.0028
272210,CHOP_HIGHVOL,-0.0029490038875318093,83,0.3373493975903614,0.0028
272210,CHOP_LOWVOL,-0.00239484728284561,1186,0.28161888701517707,0.0028
272210,PANIC,-0.0038852908846965847,20,0.45,0.0027999999999999995
240810,CHOP_HIGHVOL,-0.0010206242930259003,84,0.35714285714285715,0.0028
240810,CHOP_LOWVOL,-0.0026498211004319988,1371,0.2786287381473377,0.0028
240810,PANIC,-0.003820488223084482,28,0.39285714285714285,0.0027999999999999995
035250,TREND_DOWN,-0.0008595084087968951,1,1.0,0.0028
035250,CHOP_LOWVOL,-0.0028793971998628534,1399,0.28448892065761255,0.0028
035250,PANIC,-0.0019344400190925432,30,0.4,0.002799999999999999
240810,CHOP_HIGHVOL,-0.0010206242930259003,84,0.35714285714285715,0.0028
240810,CHOP_LOWVOL,-0.0026498211004319988,1371,0.2786287381473377,0.0028
240810,PANIC,-0.003820488223084482,28,0.39285714285714285,0.0027999999999999995
011200,TREND_UP,0.010626488068292968,6,0.6666666666666666,0.0028
011200,CHOP_HIGHVOL,-0.0036240448975828525,33,0.24242424242424243,0.0028
011200,CHOP_LOWVOL,-0.0028485758470415358,1408,0.2634943181818182,0.0028
011200,PANIC,-0.0015641932612008112,24,0.375,0.0028
036570,TREND_DOWN,-0.005963569663081512,2,0.0,0.0028
036570,CHOP_HIGHVOL,-0.001954092385259749,27,0.2962962962962963,0.0027999999999999995
036570,CHOP_LOWVOL,-0.0027999557265929696,1298,0.28659476117103233,0.0028
036570,PANIC,5.932707636343735e-05,33,0.48484848484848486,0.0028
000270,TREND_UP,0.01648374655647383,1,1.0,0.0028
000270,CHOP_LOWVOL,-0.002747014991282812,1320,0.27424242424242423,0.0028000000000000004
000270,PANIC,-0.004771098362059415,14,0.21428571428571427,0.0027999999999999995
011200,TREND_UP,0.010626488068292968,6,0.6666666666666666,0.0028
011200,CHOP_HIGHVOL,-0.0036240448975828525,33,0.24242424242424243,0.0028
011200,CHOP_LOWVOL,-0.0028485758470415358,1408,0.2634943181818182,0.0028
011200,PANIC,-0.0015641932612008112,24,0.375,0.0028
036570,TREND_DOWN,-0.005963569663081512,2,0.0,0.0028
036570,CHOP_HIGHVOL,-0.001954092385259749,27,0.2962962962962963,0.0027999999999999995
036570,CHOP_LOWVOL,-0.0027999557265929696,1298,0.28659476117103233,0.0028
036570,PANIC,5.932707636343735e-05,33,0.48484848484848486,0.0028
009830,TREND_UP,0.02352725007856773,5,1.0,0.0028
009830,CHOP_HIGHVOL,-0.0023018460919247384,63,0.25396825396825395,0.0027999999999999995
009830,CHOP_LOWVOL,-0.0029927706596519646,1304,0.2469325153374233,0.0028
009830,PANIC,-0.007604847836356477,29,0.2413793103448276,0.0027999999999999995
272210,TREND_UP,-0.004671981462436699,2,0.5,0.0028
272210,CHOP_HIGHVOL,-0.0029490038875318093,83,0.3373493975903614,0.0028
272210,CHOP_LOWVOL,-0.00239484728284561,1186,0.28161888701517707,0.0028
272210,PANIC,-0.0038852908846965847,20,0.45,0.0027999999999999995
000270,TREND_UP,0.01648374655647383,1,1.0,0.0028
000270,CHOP_LOWVOL,-0.002747014991282812,1320,0.27424242424242423,0.0028000000000000004
000270,PANIC,-0.004771098362059415,14,0.21428571428571427,0.0027999999999999995
009830,TREND_UP,0.02352725007856773,5,1.0,0.0028
009830,CHOP_HIGHVOL,-0.0023018460919247384,63,0.25396825396825395,0.0027999999999999995
009830,CHOP_LOWVOL,-0.0029927706596519646,1304,0.2469325153374233,0.0028
009830,PANIC,-0.007604847836356477,29,0.2413793103448276,0.0027999999999999995
323410,TREND_UP,-0.045321994134897355,1,0.0,0.0028
323410,CHOP_HIGHVOL,-0.005750976230445493,23,0.21739130434782608,0.0027999999999999995
323410,CHOP_LOWVOL,-0.003041691104370861,1702,0.2356051703877791,0.0027999999999999995
323410,PANIC,-0.002728785059769029,16,0.4375,0.0028
001040,TREND_UP,-0.00031422383058495604,2,0.5,0.0028
001040,CHOP_HIGHVOL,-0.0030185501265551796,53,0.37735849056603776,0.0027999999999999995
001040,CHOP_LOWVOL,-0.002205156796320064,1155,0.31861471861471863,0.0028
001040,PANIC,-0.0007715218787518398,33,0.3939393939393939,0.0028
000270,TREND_UP,0.01648374655647383,1,1.0,0.0028
000270,CHOP_LOWVOL,-0.002747014991282812,1320,0.27424242424242423,0.0028000000000000004
000270,PANIC,-0.004771098362059415,14,0.21428571428571427,0.0027999999999999995
108490,TREND_UP,0.0016052628046328743,4,0.25,0.0028
108490,CHOP_HIGHVOL,0.00010380653883749428,227,0.3039647577092511,0.0027999999999999995
108490,CHOP_LOWVOL,-0.0023388309569108024,954,0.24423480083857443,0.0027999999999999995
108490,PANIC,-0.000997008736458375,36,0.4444444444444444,0.0027999999999999995
111770,CHOP_HIGHVOL,0.0017544333391822345,33,0.45454545454545453,0.0028
111770,CHOP_LOWVOL,-0.0029580095059024676,1536,0.2727864583333333,0.0028
111770,PANIC,-0.003231234897817776,25,0.4,0.0027999999999999995
090430,TREND_UP,0.012547093561044925,5,1.0,0.0028
090430,CHOP_LOWVOL,-0.0030164906424104583,1301,0.2797847809377402,0.0028000000000000004
090430,PANIC,-0.0024800414071210596,30,0.4,0.002799999999999999
032640,CHOP_LOWVOL,-0.0029368028316609928,1481,0.26333558406482105,0.0028000000000000004
032640,PANIC,-0.0003837863056052196,23,0.5652173913043478,0.0027999999999999995
214370,TREND_UP,0.01060033500837521,1,1.0,0.0028
214370,CHOP_HIGHVOL,-0.004428097411009307,162,0.25308641975308643,0.0028
214370,CHOP_LOWVOL,-0.001990203033865114,996,0.29417670682730923,0.002799999999999999
214370,PANIC,-0.0062993639687344725,28,0.2857142857142857,0.0027999999999999995
214370,TREND_UP,0.01060033500837521,1,1.0,0.0028
214370,CHOP_HIGHVOL,-0.004428097411009307,162,0.25308641975308643,0.0028
214370,CHOP_LOWVOL,-0.001990203033865114,996,0.29417670682730923,0.002799999999999999
214370,PANIC,-0.0062993639687344725,28,0.2857142857142857,0.0027999999999999995
003670,TREND_UP,0.013477950606828961,4,0.25,0.0028
003670,TREND_DOWN,-0.01004330700158655,1,0.0,0.0028
003670,CHOP_HIGHVOL,-0.007766614498180241,37,0.16216216216216217,0.0027999999999999995
003670,CHOP_LOWVOL,-0.0026787495618107544,1101,0.2742960944595822,0.0028
003670,PANIC,-0.0029584851559209153,23,0.30434782608695654,0.0027999999999999995
007660,TREND_UP,-0.015758887486526926,8,0.25,0.0028
007660,CHOP_HIGHVOL,-0.004122055289768288,113,0.336283185840708,0.0027999999999999995
007660,CHOP_LOWVOL,-0.0027678594170730945,1096,0.26916058394160586,0.0028000000000000004
007660,PANIC,-0.0014499678870083929,25,0.36,0.0027999999999999995
071970,TREND_UP,-0.03540192138144894,2,0.0,0.0028
071970,CHOP_HIGHVOL,-0.0030692080612239217,158,0.25949367088607594,0.0028
071970,CHOP_LOWVOL,-0.002185484121247055,1106,0.29023508137432186,0.0028
071970,PANIC,0.0012426346143134736,28,0.39285714285714285,0.0027999999999999995
011790,TREND_UP,-0.013367131144417736,2,0.0,0.0028
011790,TREND_DOWN,0.0012603059328781334,2,1.0,0.0028
011790,CHOP_HIGHVOL,0.0015212928526713173,21,0.42857142857142855,0.002799999999999999
011790,CHOP_LOWVOL,-0.0026826564932991483,1147,0.2528334786399303,0.0028
011790,PANIC,-0.00341365365870627,29,0.27586206896551724,0.0027999999999999995
032640,CHOP_LOWVOL,-0.0029368028316609928,1481,0.26333558406482105,0.0028000000000000004
032640,PANIC,-0.0003837863056052196,23,0.5652173913043478,0.0027999999999999995
071970,TREND_UP,-0.03540192138144894,2,0.0,0.0028
071970,CHOP_HIGHVOL,-0.0030692080612239217,158,0.25949367088607594,0.0028
071970,CHOP_LOWVOL,-0.002185484121247055,1106,0.29023508137432186,0.0028
071970,PANIC,0.0012426346143134736,28,0.39285714285714285,0.0027999999999999995
011790,TREND_UP,-0.013367131144417736,2,0.0,0.0028
011790,TREND_DOWN,0.0012603059328781334,2,1.0,0.0028
011790,CHOP_HIGHVOL,0.0015212928526713173,21,0.42857142857142855,0.002799999999999999
011790,CHOP_LOWVOL,-0.0026826564932991483,1147,0.2528334786399303,0.0028
011790,PANIC,-0.00341365365870627,29,0.27586206896551724,0.0027999999999999995
138040,CHOP_LOWVOL,-0.002708325616113419,1403,0.2815395580898076,0.0028
138040,PANIC,-0.0036714191958863445,28,0.32142857142857145,0.0027999999999999995
138040,CHOP_LOWVOL,-0.002708325616113419,1403,0.2815395580898076,0.0028
138040,PANIC,-0.0036714191958863445,28,0.32142857142857145,0.0027999999999999995
105560,TREND_UP,-0.00011903485254691681,1,1.0,0.0028
105560,CHOP_HIGHVOL,-0.005177179080824089,1,0.0,0.0028
105560,CHOP_LOWVOL,-0.0027540264878577144,1402,0.2810271041369472,0.0028
105560,PANIC,-0.004899494925778134,15,0.4666666666666667,0.002799999999999999
005385,TREND_UP,0.002478663146661038,4,0.5,0.0028
005385,CHOP_LOWVOL,-0.002669983724709207,1415,0.296113074204947,0.0028000000000000004
005385,PANIC,-0.0016287294118694352,28,0.39285714285714285,0.0027999999999999995
007660,TREND_UP,-0.015758887486526926,8,0.25,0.0028
007660,CHOP_HIGHVOL,-0.004122055289768288,113,0.336283185840708,0.0027999999999999995
007660,CHOP_LOWVOL,-0.0027678594170730945,1096,0.26916058394160586,0.0028000000000000004
007660,PANIC,-0.0014499678870083929,25,0.36,0.0027999999999999995
105560,TREND_UP,-0.00011903485254691681,1,1.0,0.0028
105560,CHOP_HIGHVOL,-0.005177179080824089,1,0.0,0.0028
105560,CHOP_LOWVOL,-0.0027540264878577144,1402,0.2810271041369472,0.0028
105560,PANIC,-0.004899494925778134,15,0.4666666666666667,0.002799999999999999
005385,TREND_UP,0.002478663146661038,4,0.5,0.0028
005385,CHOP_LOWVOL,-0.002669983724709207,1415,0.296113074204947,0.0028000000000000004
005385,PANIC,-0.0016287294118694352,28,0.39285714285714285,0.0027999999999999995
141080,TREND_UP,-0.012901010101010102,1,0.0,0.0028
141080,CHOP_HIGHVOL,-0.0036474701639680846,18,0.2777777777777778,0.0027999999999999995
141080,CHOP_LOWVOL,-0.002561819288855077,1085,0.28110599078341014,0.0028000000000000004
141080,PANIC,-0.0013527468842563493,32,0.53125,0.0028
347850,TREND_UP,-0.0008723170001095587,4,0.25,0.0028
347850,CHOP_HIGHVOL,-0.0034669520727307074,265,0.3283018867924528,0.0027999999999999995
347850,CHOP_LOWVOL,-0.0028382284979719665,924,0.29004329004329005,0.002799999999999999
347850,PANIC,0.022283900640761137,32,0.59375,0.0028
347850,TREND_UP,-0.0008723170001095587,4,0.25,0.0028
347850,CHOP_HIGHVOL,-0.0034669520727307074,265,0.3283018867924528,0.0027999999999999995
347850,CHOP_LOWVOL,-0.0028382284979719665,924,0.29004329004329005,0.002799999999999999
347850,PANIC,0.022283900640761137,32,0.59375,0.0028
039030,TREND_UP,-0.0066139023826046715,2,0.5,0.0028
039030,CHOP_HIGHVOL,-0.004403320142006808,90,0.26666666666666666,0.0028
039030,CHOP_LOWVOL,-0.002629664076629148,1165,0.2549356223175966,0.0028
039030,PANIC,0.0019781324783373225,27,0.4444444444444444,0.0027999999999999995
003230,TREND_UP,0.01556941998188852,4,0.5,0.0028
003230,CHOP_HIGHVOL,0.0007092300952336304,10,0.4,0.0028
003230,CHOP_LOWVOL,-0.0025359082012569845,1158,0.31001727115716754,0.0028
003230,PANIC,-5.1440486443339855e-05,30,0.36666666666666664,0.002799999999999999
004990,CHOP_HIGHVOL,0.0003501022468149063,24,0.25,0.0028
004990,CHOP_LOWVOL,-0.002829895836995862,1627,0.2526121696373694,0.0027999999999999995
004990,PANIC,-0.0018016296393226767,20,0.35,0.0027999999999999995
175330,CHOP_HIGHVOL,-0.001960500709841551,62,0.3548387096774194,0.0027999999999999995
175330,CHOP_LOWVOL,-0.0031695975319885913,1543,0.254050550874919,0.0027999999999999995
175330,PANIC,-0.0004244051470465556,31,0.41935483870967744,0.002799999999999999
034730,TREND_UP,-0.006048645385986943,2,0.0,0.0028
034730,TREND_DOWN,-0.0030566076469078778,3,0.0,0.0028
034730,CHOP_HIGHVOL,-0.001952442061452308,27,0.25925925925925924,0.0027999999999999995
034730,CHOP_LOWVOL,-0.0025339243761161537,1349,0.28317272053372866,0.0028000000000000004
034730,PANIC,-0.0038837417310455067,27,0.2962962962962963,0.0027999999999999995
141080,TREND_UP,-0.012901010101010102,1,0.0,0.0028
141080,CHOP_HIGHVOL,-0.0036474701639680846,18,0.2777777777777778,0.0027999999999999995
141080,CHOP_LOWVOL,-0.002561819288855077,1085,0.28110599078341014,0.0028000000000000004
141080,PANIC,-0.0013527468842563493,32,0.53125,0.0028
326030,TREND_UP,-9.302325581395272e-06,1,1.0,0.0028
326030,CHOP_HIGHVOL,-0.01456292403667526,7,0.14285714285714285,0.0028
326030,CHOP_LOWVOL,-0.0027358587720170704,1316,0.27887537993920974,0.0028
326030,PANIC,-0.0026778963959079648,31,0.41935483870967744,0.002799999999999999
028260,TREND_UP,-0.01663189051877164,2,0.0,0.0028
028260,CHOP_HIGHVOL,-0.004490682629855834,14,0.21428571428571427,0.0027999999999999995
028260,CHOP_LOWVOL,-0.0025645479284530626,1300,0.29384615384615387,0.0028
028260,PANIC,-0.0025747011968134223,22,0.3181818181818182,0.002799999999999999
271560,CHOP_LOWVOL,-0.0028914586850298856,1456,0.29395604395604397,0.0028000000000000004
271560,PANIC,-0.00287324380695813,29,0.41379310344827586,0.0027999999999999995
004990,CHOP_HIGHVOL,0.0003501022468149063,24,0.25,0.0028
004990,CHOP_LOWVOL,-0.002829895836995862,1627,0.2526121696373694,0.0027999999999999995
004990,PANIC,-0.0018016296393226767,20,0.35,0.0027999999999999995
034730,TREND_UP,-0.006048645385986943,2,0.0,0.0028
034730,TREND_DOWN,-0.0030566076469078778,3,0.0,0.0028
034730,CHOP_HIGHVOL,-0.001952442061452308,27,0.25925925925925924,0.0027999999999999995
034730,CHOP_LOWVOL,-0.0025339243761161537,1349,0.28317272053372866,0.0028000000000000004
034730,PANIC,-0.0038837417310455067,27,0.2962962962962963,0.0027999999999999995
271560,CHOP_LOWVOL,-0.0028914586850298856,1456,0.29395604395604397,0.0028000000000000004
271560,PANIC,-0.00287324380695813,29,0.41379310344827586,0.0027999999999999995
003230,TREND_UP,0.01556941998188852,4,0.5,0.0028
003230,CHOP_HIGHVOL,0.0007092300952336304,10,0.4,0.0028
003230,CHOP_LOWVOL,-0.0025359082012569845,1158,0.31001727115716754,0.0028
003230,PANIC,-5.1440486443339855e-05,30,0.36666666666666664,0.002799999999999999
105560,TREND_UP,-0.00011903485254691681,1,1.0,0.0028
105560,CHOP_HIGHVOL,-0.005177179080824089,1,0.0,0.0028
105560,CHOP_LOWVOL,-0.0027540264878577144,1402,0.2810271041369472,0.0028
105560,PANIC,-0.004899494925778134,15,0.4666666666666667,0.002799999999999999
028260,TREND_UP,-0.01663189051877164,2,0.0,0.0028
028260,CHOP_HIGHVOL,-0.004490682629855834,14,0.21428571428571427,0.0027999999999999995
028260,CHOP_LOWVOL,-0.0025645479284530626,1300,0.29384615384615387,0.0028
028260,PANIC,-0.0025747011968134223,22,0.3181818181818182,0.002799999999999999
078930,TREND_UP,0.02048042328042328,1,1.0,0.0028
078930,TREND_DOWN,-0.005407561929595827,1,0.0,0.0028
078930,CHOP_HIGHVOL,-0.0022651908336879336,11,0.36363636363636365,0.0028
078930,CHOP_LOWVOL,-0.0026978587536008935,1613,0.2597644141351519,0.0027999999999999995
078930,PANIC,-0.0014967229372728113,21,0.3333333333333333,0.002799999999999999
175330,CHOP_HIGHVOL,-0.001960500709841551,62,0.3548387096774194,0.0027999999999999995
175330,CHOP_LOWVOL,-0.0031695975319885913,1543,0.254050550874919,0.0027999999999999995
175330,PANIC,-0.0004244051470465556,31,0.41935483870967744,0.002799999999999999
450080,TREND_UP,0.04497777777777778,1,1.0,0.0028
450080,CHOP_HIGHVOL,-0.0021513225197201404,56,0.2857142857142857,0.0028
450080,CHOP_LOWVOL,-0.0032193245632277604,1190,0.2411764705882353,0.0028
450080,PANIC,-0.0070175524840343905,22,0.2727272727272727,0.002799999999999999
006260,TREND_UP,0.015292149749757702,3,0.6666666666666666,0.0028
006260,CHOP_HIGHVOL,-0.004185467734124891,56,0.26785714285714285,0.0028
006260,CHOP_LOWVOL,-0.0025376529773259797,1161,0.29457364341085274,0.0028
006260,PANIC,-0.0029424681147553837,30,0.3,0.002799999999999999
052690,TREND_UP,0.07458095238095239,1,1.0,0.0028
052690,CHOP_HIGHVOL,-0.0030592065904527714,45,0.26666666666666666,0.0028
052690,CHOP_LOWVOL,-0.002841154024049111,1278,0.27230046948356806,0.0028000000000000004
052690,PANIC,-0.006446169441034986,27,0.37037037037037035,0.0027999999999999995
950160,CHOP_HIGHVOL,-0.004090955783192327,169,0.26627218934911245,0.0028
950160,CHOP_LOWVOL,-0.0019076589110800408,1030,0.2941747572815534,0.0027999999999999995
950160,PANIC,0.0007716384385955898,22,0.3181818181818182,0.002799999999999999
011200,TREND_UP,0.010626488068292968,6,0.6666666666666666,0.0028
011200,CHOP_HIGHVOL,-0.0036240448975828525,33,0.24242424242424243,0.0028
011200,CHOP_LOWVOL,-0.0028485758470415358,1408,0.2634943181818182,0.0028
011200,PANIC,-0.0015641932612008112,24,0.375,0.0028
017800,CHOP_HIGHVOL,-0.0009848153498386585,43,0.4418604651162791,0.0028
017800,CHOP_LOWVOL,-0.0029297981086983463,1515,0.26798679867986797,0.0028
017800,PANIC,-0.0035305497776477518,24,0.4583333333333333,0.0028
0009K0,TREND_UP,-0.07999928186714542,1,0.0,0.0028
0009K0,CHOP_HIGHVOL,-0.014153438940839546,15,0.06666666666666667,0.002799999999999999
0009K0,CHOP_LOWVOL,-0.0068421119253495415,6,0.5,0.0028
0009K0,PANIC,0.198036820083682,1,1.0,0.0028
017800,CHOP_HIGHVOL,-0.0009848153498386585,43,0.4418604651162791,0.0028
017800,CHOP_LOWVOL,-0.0029297981086983463,1515,0.26798679867986797,0.0028
017800,PANIC,-0.0035305497776477518,24,0.4583333333333333,0.0028
0009K0,TREND_UP,-0.07999928186714542,1,0.0,0.0028
0009K0,CHOP_HIGHVOL,-0.014153438940839546,15,0.06666666666666667,0.002799999999999999
0009K0,CHOP_LOWVOL,-0.0068421119253495415,6,0.5,0.0028
0009K0,PANIC,0.198036820083682,1,1.0,0.0028
012750,CHOP_HIGHVOL,-0.005259251403854718,4,0.0,0.0028
012750,CHOP_LOWVOL,-0.0031820438024377957,1654,0.25332527206771466,0.0028
012750,PANIC,-0.004953247668463765,38,0.3157894736842105,0.0027999999999999995
012750,CHOP_HIGHVOL,-0.005259251403854718,4,0.0,0.0028
012750,CHOP_LOWVOL,-0.0031820438024377957,1654,0.25332527206771466,0.0028
012750,PANIC,-0.004953247668463765,38,0.3157894736842105,0.0027999999999999995
443060,TREND_UP,0.0016168482789259233,2,0.5,0.0028
443060,TREND_DOWN,-0.0071290043290043285,1,0.0,0.0028
443060,CHOP_HIGHVOL,-0.004486123146953657,46,0.17391304347826086,0.0028
443060,CHOP_LOWVOL,-0.0027128207731374598,1224,0.27450980392156865,0.0028
443060,PANIC,-0.0039015864436216926,35,0.4,0.0027999999999999995
138930,TREND_UP,-0.009508500720026652,2,0.0,0.0028
138930,TREND_DOWN,-0.0038020040080160317,1,0.0,0.0028
138930,CHOP_HIGHVOL,-0.006372061466798308,2,0.0,0.0028
138930,CHOP_LOWVOL,-0.0026338174385384357,1345,0.3033457249070632,0.0028
138930,PANIC,-0.002055489377005467,27,0.3333333333333333,0.0027999999999999995
096770,TREND_UP,-0.004264597717088854,4,0.25,0.0028
096770,CHOP_HIGHVOL,0.005111936704506364,3,0.3333333333333333,0.0028
096770,CHOP_LOWVOL,-0.002880017053514476,1207,0.26926263463131733,0.0028
096770,PANIC,-0.006145231517128456,21,0.23809523809523808,0.002799999999999999
302440,TREND_UP,-0.02064945175241821,2,0.0,0.0028
302440,CHOP_HIGHVOL,-0.0031575878552453193,13,0.07692307692307693,0.0027999999999999995
302440,CHOP_LOWVOL,-0.002755171618378934,1321,0.2626797880393641,0.0028000000000000004
302440,PANIC,0.003995360800519788,23,0.43478260869565216,0.0027999999999999995
302440,TREND_UP,-0.02064945175241821,2,0.0,0.0028
302440,CHOP_HIGHVOL,-0.0031575878552453193,13,0.07692307692307693,0.0027999999999999995
302440,CHOP_LOWVOL,-0.002755171618378934,1321,0.2626797880393641,0.0028000000000000004
302440,PANIC,0.003995360800519788,23,0.43478260869565216,0.0027999999999999995
096770,TREND_UP,-0.004264597717088854,4,0.25,0.0028
096770,CHOP_HIGHVOL,0.005111936704506364,3,0.3333333333333333,0.0028
096770,CHOP_LOWVOL,-0.002880017053514476,1207,0.26926263463131733,0.0028
096770,PANIC,-0.006145231517128456,21,0.23809523809523808,0.002799999999999999
006260,TREND_UP,0.015292149749757702,3,0.6666666666666666,0.0028
006260,CHOP_HIGHVOL,-0.004185467734124891,56,0.26785714285714285,0.0028
006260,CHOP_LOWVOL,-0.0025376529773259797,1161,0.29457364341085274,0.0028
006260,PANIC,-0.0029424681147553837,30,0.3,0.002799999999999999
068270,TREND_UP,-0.013506687454425109,3,0.3333333333333333,0.0028
068270,CHOP_LOWVOL,-0.002819256602795841,1226,0.25856443719412725,0.0028
068270,PANIC,-0.0026317622405852142,38,0.42105263157894735,0.0027999999999999995
439260,TREND_UP,-0.009446525679758308,1,0.0,0.0028
439260,CHOP_HIGHVOL,-0.000588546573070304,34,0.3235294117647059,0.0028
439260,CHOP_LOWVOL,-0.0032156564825269623,400,0.215,0.0027999999999999995
439260,PANIC,-0.0007749641885820622,10,0.5,0.0028
439260,TREND_UP,-0.009446525679758308,1,0.0,0.0028
439260,CHOP_HIGHVOL,-0.000588546573070304,34,0.3235294117647059,0.0028
439260,CHOP_LOWVOL,-0.0032156564825269623,400,0.215,0.0027999999999999995
439260,PANIC,-0.0007749641885820622,10,0.5,0.0028
138930,TREND_UP,-0.009508500720026652,2,0.0,0.0028
138930,TREND_DOWN,-0.0038020040080160317,1,0.0,0.0028
138930,CHOP_HIGHVOL,-0.006372061466798308,2,0.0,0.0028
138930,CHOP_LOWVOL,-0.0026338174385384357,1345,0.3033457249070632,0.0028
138930,PANIC,-0.002055489377005467,27,0.3333333333333333,0.0027999999999999995
443060,TREND_UP,0.0016168482789259233,2,0.5,0.0028
443060,TREND_DOWN,-0.0071290043290043285,1,0.0,0.0028
443060,CHOP_HIGHVOL,-0.004486123146953657,46,0.17391304347826086,0.0028
443060,CHOP_LOWVOL,-0.0027128207731374598,1224,0.27450980392156865,0.0028
443060,PANIC,-0.0039015864436216926,35,0.4,0.0027999999999999995
068270,TREND_UP,-0.013506687454425109,3,0.3333333333333333,0.0028
068270,CHOP_LOWVOL,-0.002819256602795841,1226,0.25856443719412725,0.0028
068270,PANIC,-0.0026317622405852142,38,0.42105263157894735,0.0027999999999999995
031210,CHOP_HIGHVOL,-0.0056181083215765745,31,0.2903225806451613,0.002799999999999999
031210,CHOP_LOWVOL,-0.002886445113133437,1162,0.2891566265060241,0.0028
031210,PANIC,0.00878082838130218,15,0.4666666666666667,0.002799999999999999
031210,CHOP_HIGHVOL,-0.0056181083215765745,31,0.2903225806451613,0.002799999999999999
031210,CHOP_LOWVOL,-0.002886445113133437,1162,0.2891566265060241,0.0028
031210,PANIC,0.00878082838130218,15,0.4666666666666667,0.002799999999999999
128940,CHOP_HIGHVOL,-0.0016101026389225333,23,0.2608695652173913,0.0027999999999999995
128940,CHOP_LOWVOL,-0.002839421366804756,1559,0.2649134060295061,0.0028
128940,PANIC,-0.004869171923946163,25,0.32,0.0027999999999999995
272210,TREND_UP,-0.004671981462436699,2,0.5,0.0028
272210,CHOP_HIGHVOL,-0.0029490038875318093,83,0.3373493975903614,0.0028
272210,CHOP_LOWVOL,-0.00239484728284561,1186,0.28161888701517707,0.0028
272210,PANIC,-0.0038852908846965847,20,0.45,0.0027999999999999995
180640,TREND_UP,-0.06060845556514236,1,0.0,0.0028
180640,CHOP_HIGHVOL,0.0016464156347901341,44,0.25,0.0028
180640,CHOP_LOWVOL,-0.0027465663407399,1236,0.27750809061488674,0.0028
180640,PANIC,-0.0049185150465914495,32,0.4375,0.0028
058470,TREND_UP,0.0010906282622217757,3,0.3333333333333333,0.0028
058470,CHOP_HIGHVOL,-0.004604553147199901,68,0.29411764705882354,0.0028
058470,CHOP_LOWVOL,-0.0030286067685516096,1295,0.27104247104247103,0.0028000000000000004
058470,PANIC,-0.005577822773309444,24,0.4166666666666667,0.0028
011780,TREND_UP,-0.012546764179529527,3,0.0,0.0028
011780,CHOP_HIGHVOL,-0.00031749219893196156,12,0.3333333333333333,0.0028
011780,CHOP_LOWVOL,-0.0026762324777549118,1352,0.3076923076923077,0.0028000000000000004
011780,PANIC,-0.0009487873688998169,26,0.46153846153846156,0.0027999999999999995
051900,TREND_UP,0.04796923076923077,1,1.0,0.0028
051900,CHOP_LOWVOL,-0.0030677559649882717,1777,0.22397298818232977,0.0027999999999999995
051900,PANIC,-0.0027609963609039477,21,0.3333333333333333,0.002799999999999999
010120,TREND_UP,-0.010921913602637364,3,0.3333333333333333,0.0028
010120,TREND_DOWN,-0.007239511653718091,1,0.0,0.0028
