symbol,total_return,net_expectancy,gross_expectancy,cost_avg,win_rate,mdd,trades,trades_per_day,run_id
005490,-0.9924254084225091,-0.0029678314065642733,-0.00016783140656427293,0.0028000000000000004,0.2538825118163403,-0.9924254084225091,1481,5.900398406374502,verify_turbo_v3_005490_20251215_004344
000880,-0.978217965831309,-0.002467412201369376,0.0003325877986306244,0.0028000000000000004,0.2966292134831461,-0.9782704210518046,1335,5.36144578313253,verify_turbo_v3_000880_20251215_005241
000660,-0.9819823930822817,-0.00264719088419764,0.0001528091158023606,0.0028000000000000004,0.29708029197080293,-0.9823395314142584,1370,5.45816733067729,verify_turbo_v3_000660_20251215_005309
247540,-0.968992275126644,-0.0025967776901030656,0.00020322230989693437,0.0028,0.2541196877710321,-0.9695844721588857,1153,4.5936254980079685,verify_turbo_v3_247540_20251215_005312
000100,-0.9840589871341189,-0.0029256507246764943,-0.00012565072467649453,0.0028,0.26619273301737756,-0.9842526698819274,1266,5.043824701195219,verify_turbo_v3_000100_20251215_005317
352820,-0.9932472573732408,-0.0028005942417198915,-5.942417198919608e-07,0.0027999999999999995,0.2677359654534238,-0.9932480230827956,1621,6.45816733067729,verify_turbo_v3_352820_20251215_005318
039490,-0.9834109209750896,-0.0023926524320716375,0.0004073475679283623,0.0028,0.3028263795423957,-0.9837010190841644,1486,5.920318725099602,verify_turbo_v3_039490_20251215_005322
035420,-0.9950612567935782,-0.003133385901334367,-0.0003333859013343679,0.0027999999999999995,0.2626131953428202,-0.9950612567935782,1546,6.159362549800797,verify_turbo_v3_035420_20251215_005334
006400,-0.9836723822261116,-0.0026894382346170113,0.00011056176538298931,0.0028000000000000004,0.271513353115727,-0.9837912544727201,1348,5.370517928286852,verify_turbo_v3_006400_20251215_005340
028300,-0.9820865032730784,-0.0028977267600346036,-9.772676003460363e-05,0.0028,0.2777777777777778,-0.9821784811481209,1224,4.896,verify_turbo_v3_028300_20251215_010229
