ts,action,multiplier,fear,regime,reason
1970-01-01 05:37:31.023105200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023105300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023105400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023105500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023105600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023105700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023105800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023105900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023110900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023111+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023111100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023111200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023111300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023111400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023111500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023111600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023111700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023111800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023111900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023112+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023112100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023112200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023112300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023112400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023112500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023112600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023112700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023112800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023112900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023113900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023114900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023115+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023115100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023115200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023115300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023115400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023115500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023115600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023115700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023115800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023115900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023120+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023120100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023120200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023120300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023120400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023120500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023120600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023120700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023120800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023120900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023121+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023121100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023121200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023121300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023121400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023121500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023121600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023121700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023121800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023121900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023122900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023123900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023124900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023125900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023130900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023131900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023132900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023133900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023134900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023135900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023140+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023140100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023140200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023140300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023140400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023140500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023140600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023140700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023140800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023140900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023141+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023141100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023141200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023141300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023141400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023141500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023141600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023141700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023141800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023141900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023142900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023143+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023143100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023143200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023143300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023143400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023143500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023143600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023143700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023143800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023143900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144400+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023144900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023145+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023145100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023145200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023145300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023145400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023145500+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023145600+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023145700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023145800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023145900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023150+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023150100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023150200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023150300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023150400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023150500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023150600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023150700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.023150800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023150900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023151+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023151100+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023151200+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023151300+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023151400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.023151500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023151600+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023151700+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023151800+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023151900+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023153+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.023153500+09:00,HOLD,1.0,0.5,BEAR,buy conditions not met
1970-01-01 05:37:31.024090+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024090100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024090200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024090300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024090400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024090500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024090600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024090700+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024090800+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024090900+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024091+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024091100+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024091200+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024091300+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024091400+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024091500+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024091600+09:00,HOLD,2.5,0.5,BULL,buy conditions not met
1970-01-01 05:37:31.024091700+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.024091800+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.024091900+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.024092+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.024092100+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.024092200+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.024092300+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
1970-01-01 05:37:31.024092400+09:00,HOLD,1.0,0.5,NEUTRAL,buy conditions not met
